seed,data_source,taper_alpha_used,taper_alpha_reason,nn_per_bin,f_burst_hz,period_s,dt_true_s,t_argmax_s,offset_periods,dlnL_max_minus_true,lnL_true,runtime_s
20260907,MOCK_SIMULATOR,0.0,source_psd_is_generative_no_window_mismatch,2.0067580755155854,330.1811289613026,0.0030286406832087625,0.04030767582176941,0.04037299297530201,0.02156649149393214,-393.02308621409065,-6743.71050631666,23.88803482055664
20260908,MOCK_SIMULATOR,0.0,source_psd_is_generative_no_window_mismatch,2.0007071024031955,42.474116427742345,0.02354375050276128,0.023010356452950336,0.022970256275708825,-0.0017032195969290383,-0.00037164593413763214,-6723.3761987922935,14.940028429031372
20260932,MOCK_SIMULATOR,0.0,source_psd_is_generative_no_window_mismatch,1.9639592017861423,40.14214798557657,0.02491147211054348,0.00807167899456812,2.2562781927819047,90.24783857858846,2.234929774354896,-6599.8849071459335,14.482329368591309
20260933,MOCK_SIMULATOR,0.0,source_psd_is_generative_no_window_mismatch,2.0013861418060768,188.91961882744454,0.005293256498222031,0.15458908687789213,1.0764126586155531,174.1505577988324,0.06579960585895606,-6725.65814234809,17.68162488937378
20260957,MOCK_SIMULATOR,0.0,source_psd_is_generative_no_window_mismatch,1.9954691687428578,338.06468210427283,0.0029580138149171097,0.0012679589295247664,0.5883689563126868,198.47811204344018,2.9224641489736314,-6705.774144456202,23.3000271320343
20260958,MOCK_SIMULATOR,0.0,source_psd_is_generative_no_window_mismatch,2.039045732049809,73.9148867348217,0.013529074374254497,0.0049053494177380245,0.3329391862455665,24.24658389431793,0.8172257834166885,-6852.213195712385,15.001720428466797
20260982,MOCK_SIMULATOR,0.0,source_psd_is_generative_no_window_mismatch,2.0470295215364986,340.9999068076485,0.002932552121089232,0.003998406487050223,1.0895786537915861,370.1827631630707,2.481030268698305,-6879.04269662556,23.792112827301025
20260983,MOCK_SIMULATOR,0.0,source_psd_is_generative_no_window_mismatch,1.9846649736523618,52.80123326221261,0.01893895157777789,0.017485039802891355,0.01757185044796323,0.00458370912008317,-0.06245709894938045,-6669.466663382575,15.023174524307251
